User,Question ID,Question,About gender?,About transgender?,Gender Unclear/Not-Referring,If Gender Unclear,Justify Gender,About sexuality?,Sexuality Unclear/Not-Referring,If Sexuality Unclear,Justify Sexuality,Hate speech?,Is the hate speech targeting?,Phase
103,100,,women,,,,Stella Nyanzi,,not-referring,,,1,2,1
103,116,@pastorlocke maybe you should get your head out of your wifes pussy for a second and come to reality and see that some things u say are not true and need to get your facts straight you bible thumping dumb fuck take your bible and shove it up your candy ass prick,men,,,,"head out of your wifes pussy, bible thumping dumb fuck",,not-referring,,,1,2,1
103,182,"niggas like that, deserve to be shot the fuck up!! she don 't want your ass get the fuck gone nigga, to much pussy in this world bruh .. url",men,,,,"niggas, she don 't want your ass",heterosexual,,,to much pussy in this world,1,2,1
103,215,sir number 1 i don 't know how you think gays crashed the google servers but that 's hilarious and number 2 shut up grandpa it 's pride month suck my cock url,men,,,,"sir number 1, grandpa","homosexual, bisexual, asexual",,,"gays, it 's pride month",1,2,1
103,236,,women,,,,witch hunting,,not-referring,,,1,1,1
103,19,look at the price of shit in tis bitch,women,,,,tis bitch,,not-referring,,,1,3,1
103,35,i suspect she is busy with animation work she does not have any chink slaves to animate scenes for her afterall shit takes forever to do alone,"men, women",,,,"chink slaves, she",,not-referring,,,1,2,1
103,3,in all honestly she has probably a chemical imbalance with over load of hormones and her father should be helping her not calling her the devil this is abuse.,"men, women",,,,"she, her father",,not-referring,,,2,2,2
103,37,Melania looks like a Disney Princess in that yellow dress. I have to save her from the evil goblin monster Blonald Blumph. She deserves better than that scrub. She deserves Johnny.,"men, women",,,,"Melania, Blonald Blumph, she",,not-referring,,,1,2,2
103,135,say what you will about nazi germany but it was definitely the most lgbt inclusive place in the middle east,,,not-referring,,,"homosexual, bisexual",,,lgbt,2,2,2
103,18,I deleted the posts that offended all ye cute widdle snowflake bitches.¬†,women,,,,bitches,,not-referring,,,1,1,2
103,34,blessing okoro joins other nigerians to mock herself by re- enacting her gate scene (video) url url,women,,,,"blessing okoro, her, herself",,not-referring,,,3,3,2
103,52,meh everyone knows you are a sandnigger sharia fag do not you have a mental health facility to be retreating to di sharia,men,,,,fag,homosexual,,,fag,1,1,2
103,68,How about a princess who survives an abortion. Like fairies pull her out of the medical waste tank and bring her back to life. So the whole movie she is a 12- week- old fetus in a pretty dress having adventures.,women,,,,"princess, her",,not-referring,,,3,3,2
103,84,"ana navarro is a spic cunt that needs to shut her commie cock holster, these pieces of shit declare war on us every time they open their ugly commie mouths how long until enough is enough",women,,,,"ana navarro, her",,not-referring,,,1,2,2
103,100,,women,,,,"Stella Nyanzi, her",,not-referring,,,1,3,2
103,116,@pastorlocke maybe you should get your head out of your wifes pussy for a second and come to reality and see that some things u say are not true and need to get your facts straight you bible thumping dumb fuck take your bible and shove it up your candy ass prick,men,,,,wifes pussy,,not-referring,,,1,3,2
103,182,"niggas like that, deserve to be shot the fuck up!! she don 't want your ass get the fuck gone nigga, to much pussy in this world bruh .. url",men,,,,bruh,,not-referring,,,3,3,2
103,215,sir number 1 i don 't know how you think gays crashed the google servers but that 's hilarious and number 2 shut up grandpa it 's pride month suck my cock url,men,,,,"sir,  gays",homosexual,,,"gays, pride month",1,2,2
103,236,,women,,,,"witch hunting, her",,unclear,,,2,2,2
103,19,look at the price of shit in tis bitch,women,,,,bitch,,not-referring,,,2,2,2
103,35,i suspect she is busy with animation work she does not have any chink slaves to animate scenes for her afterall shit takes forever to do alone,"men, women",,,,"chink, she, her",,not-referring,,,1,2,2
70,3,in all honestly she has probably a chemical imbalance with over load of hormones and her father should be helping her not calling her the devil this is abuse.,women,,,,"she, her",,not-referring,,,2,2,1
70,49,I thought MY beak was huge!! She got that face from sticking her nose in everyone else 's business!,,,not-referring,,,,not-referring,,,2,2,1
70,228,puppy  can you post this on the gay crossfit post on vd for me? 3 x deported hiv wetback tranny has wetbacks protesting that we should give more handouts to illegal wetback trannies.  wetback trannies are housed in the cibola county facility transgender unit,"other, yes",Yes,,,transgender,other,not-referring,,transgender,1,1,1
70,8,israeli forces aggressively arrest this palestinian lady and call her a bitch. #palestine #gaza url,women,,,,lady,,unclear,bitch,,2,2,1
70,112,"the twitter post in which l southern simonsen was exposed with her based trump hat nigger was made by a nazbol supposedly i am not too familiar with them it just funny that the white knights call some of us thot patrollers nazbol implying we are communists, is alexander dugin nazbol",women,,,,her,,not-referring,,,2,2,1
70,147,"pakistani mentality: ""my wife wore clothes that i didn 't like, so i beat her up, cut her hair and then poured acid on her face. you would have done the same thing."" reporter: no, i wouldn 't have done the same thing. url",women,,,,wife,heterosexual,,,wife,1,1,1
70,149,"great a wife beater and dog stealer tryed to suicide himself  and a run like a pussy from  soy antifa faggots forney all in agreement of what nehlen should do, how about just no",,,not-referring,,,,not-referring,,,1,2,1
70,248,"she didn 't make her monthly numbers for killing black babies, it 's 100% eugenics, the choice crap is a lie",,,not-referring,,,,not-referring,,,1,2,1
70,11,"Step in the right direction. If it does nothing but put the fear of God into good old Lois, that 's better than what we have now. If Congress holds her in contempt, she can be arrested as Eric Holder should have been. That would also make me happy.",,,not-referring,,,,not-referring,,,3,2,1
70,243,"harris is a corrupt con artist and her family owned slaves, black slaves. she jailed and imprisoned blacks in california while trump pardoned blacks and set the free.",,,not-referring,,,,not-referring,,,2,2,1
70,155,"shorty speaking facts yall mfs just ignorant asl sex is ment for marriage, for your life long partner, condoms probably been around for 100 years or a lil more that shit not natural",,,not-referring,,,,not-referring,,,2,3,1
70,185,https:// www.youtube.com/ watch? v= kwWzcrsqoJQ& t=... Liberals Attack Queer Eye Star for tweeting All Republicans are Not Racist,,,not-referring,,,,not-referring,,,2,2,1
70,51,luis carlos castillo torres be quiet illegal or i will call trump fucking pussy hood rat fag,other,,,,rat fag,homosexual,,,rat fag,1,1,1
70,201,http:// theantimedia.org/ hillary- clinton- ignored- staffers- sexual- harassment- allegations- during- campaign/¬† #CrookedHillary is SCUM in expensive clothes &the #MeToo movement waiting til they 're on their last legs after DECADES of misconduct by her and her husband is a ridiculous joke,women,,,,her,heterosexual,,,"her,husband",2,2,1
70,171,"If you 're referencing the post about pornography (under which this thread is not located), then I was not attacking just your masculinity (if, as it seems, you are supporting pornography): I was attacking your personhood.",men,,,,masculinity,heterosexual,unclear,masculinity,masculinity,2,2,1
70,3,in all honestly she has probably a chemical imbalance with over load of hormones and her father should be helping her not calling her the devil this is abuse.,women,,,,she. her,,not-referring,,,2,2,2
70,49,I thought MY beak was huge!! She got that face from sticking her nose in everyone else 's business!,women,,,,her. she,,not-referring,,,2,2,2
70,228,puppy  can you post this on the gay crossfit post on vd for me? 3 x deported hiv wetback tranny has wetbacks protesting that we should give more handouts to illegal wetback trannies.  wetback trannies are housed in the cibola county facility transgender unit,"other, yes",Yes,,,transgender,"homosexual, other",,,gay,2,2,2
70,8,israeli forces aggressively arrest this palestinian lady and call her a bitch. #palestine #gaza url,women,,,,lady,heterosexual,,,bitch,1,2,2
70,112,"the twitter post in which l southern simonsen was exposed with her based trump hat nigger was made by a nazbol supposedly i am not too familiar with them it just funny that the white knights call some of us thot patrollers nazbol implying we are communists, is alexander dugin nazbol",women,,,,her,,not-referring,,,2,2,2
70,147,"pakistani mentality: ""my wife wore clothes that i didn 't like, so i beat her up, cut her hair and then poured acid on her face. you would have done the same thing."" reporter: no, i wouldn 't have done the same thing. url",women,,,,wife,,not-referring,,,1,2,2
70,149,"great a wife beater and dog stealer tryed to suicide himself  and a run like a pussy from  soy antifa faggots forney all in agreement of what nehlen should do, how about just no",women,,,,wife,heterosexual,,,wife,1,1,2
70,248,"she didn 't make her monthly numbers for killing black babies, it 's 100% eugenics, the choice crap is a lie",women,,,,"she,her",,not-referring,,,2,2,2
70,11,"Step in the right direction. If it does nothing but put the fear of God into good old Lois, that 's better than what we have now. If Congress holds her in contempt, she can be arrested as Eric Holder should have been. That would also make me happy.",women,,,,"her,she",,not-referring,,,2,2,2
70,243,"harris is a corrupt con artist and her family owned slaves, black slaves. she jailed and imprisoned blacks in california while trump pardoned blacks and set the free.",women,,,,"her,she",,not-referring,,,2,2,2
70,155,"shorty speaking facts yall mfs just ignorant asl sex is ment for marriage, for your life long partner, condoms probably been around for 100 years or a lil more that shit not natural",,,not-referring,,,,not-referring,,,2,2,2
70,185,https:// www.youtube.com/ watch? v= kwWzcrsqoJQ& t=... Liberals Attack Queer Eye Star for tweeting All Republicans are Not Racist,other,,,,queer,,unclear,queer,,2,3,2
70,51,luis carlos castillo torres be quiet illegal or i will call trump fucking pussy hood rat fag,,,not-referring,,,"homosexual, other",,,fag,1,1,2
70,201,http:// theantimedia.org/ hillary- clinton- ignored- staffers- sexual- harassment- allegations- during- campaign/¬† #CrookedHillary is SCUM in expensive clothes &the #MeToo movement waiting til they 're on their last legs after DECADES of misconduct by her and her husband is a ridiculous joke,"men, women",,,,"her,husband",,not-referring,,,2,2,2
70,171,"If you 're referencing the post about pornography (under which this thread is not located), then I was not attacking just your masculinity (if, as it seems, you are supporting pornography): I was attacking your personhood.",,,not-referring,,,heterosexual,,,masculinity,2,2,2
118,191,"#porno #nsfw #nudes asian bitch dia, beautiful in her lingerie, sucks some random dude 's cock and swallows his cum after getting a proper cum facial. Url","men, women",,,,"dude's, cock, bitch, her, his",,unclear,I don't get the impresson of sexuality both partners could be any of the above.,,1,1,1
118,244,deport her and her entire family!,women,,,,her,,not-referring,,,3,2,1
118,232,you should kill yourself not cos you 're trans but because you 're fucking retarded,yes,Yes,not-referring,,trans,,not-referring,,,1,3,1
118,249,when a groid breaks into her house for a little rape she will be wishing for that gun,women,,,,"her, she",,not-referring,,,2,1,1
118,16,transparency kinda like what the bisexual moslem nigger was hawking never delivered,,,not-referring,,,,not-referring,,,1,2,1
118,50,open invitation to all queers to my christian island republic for public death 1 fags,,,not-referring,,,homosexual,,,"queers, fags",1,1,1
118,66,"The latest trend in Feminism: Dyeing your butthole for equality. That 's right, ladies, say no to bleaching your butthole, that 's just a simple way to say 'I 'm white- washing my butthole!' Dye your butthole a fun color for Feminism! If you aren 't dyeing it, you 're not a real Feminist, so get out there and represent! #Butt Rainbows",women,,,,"feminism. ladies, feminist",,not-referring,,,3,2,1
118,82,"rapmoaner and and her ilk are the most annoying team to of ever played international sports. just stfu already. the usa should be banned from international sports, they 're pontificating, privilaged arse 's",women,,,,her,,not-referring,,,3,2,1
118,98,"@ani_chakravarty @aninewsup her private parts were burned/ mutilated for this purpose only, so that rape can 't be proved. even if rape can 't be proved, gouging out of eyes, chopping off of hands should not be talked about, right? muslims might get scared, secularism will be destroyed?",women,,,,her,,not-referring,,,1,1,1
118,114,@walshfreedom @tuckercarlson when have we not done that kid? this somilian gal and her brusband are doing quite nicely. paying little in taxes and mama 's in the congress. ever consider you are the white supremacist?,,,not-referring,,,,not-referring,,,3,2,1
118,146,,"men, women",,,,"her, man",,not-referring,,,3,3,1
118,180,I don 't think that pussy 's got the biochemical certification to be doing masculinity QC like that. His t- count hovers around his age.,men,,,,his,,not-referring,,,3,3,1
118,197,"masturbate, have premarital sex, it 's pretty easy to sin without being a complete toolbag.",,,not-referring,,,,not-referring,,,2,2,1
118,250,"labor mp naz shah a muzrat supports rape, wants the victims to shut their mouths so her fellow muzrats can go on raping as they please",women,,,,her,,not-referring,,,1,2,1
118,33,i expect niglets first then divorce bitch gonna get royal paid,women,,not-referring,,bitch,,not-referring,,,3,2,1
118,191,"#porno #nsfw #nudes asian bitch dia, beautiful in her lingerie, sucks some random dude 's cock and swallows his cum after getting a proper cum facial. Url","men, women",,,,"bitch, her, dude's, cock, his",,not-referring,,,1,1,2
118,244,deport her and her entire family!,women,,,,her,,not-referring,,,2,2,2
118,232,you should kill yourself not cos you 're trans but because you 're fucking retarded,yes,Yes,not-referring,,trans,,unclear,"It says ""trans"" but does not specify what gender.",,1,1,2
118,249,when a groid breaks into her house for a little rape she will be wishing for that gun,women,,,,"her, she",,not-referring,,,1,2,2
118,16,transparency kinda like what the bisexual moslem nigger was hawking never delivered,,,unclear,Gender is not specified.,,bisexual,,,Bisexual,1,1,2
118,50,open invitation to all queers to my christian island republic for public death 1 fags,,,not-referring,,,homosexual,,,"queer, fags",3,3,2
118,66,"The latest trend in Feminism: Dyeing your butthole for equality. That 's right, ladies, say no to bleaching your butthole, that 's just a simple way to say 'I 'm white- washing my butthole!' Dye your butthole a fun color for Feminism! If you aren 't dyeing it, you 're not a real Feminist, so get out there and represent! #Butt Rainbows",women,,,,"Feminism, ladies, feminist",,not-referring,,,3,3,2
118,82,"rapmoaner and and her ilk are the most annoying team to of ever played international sports. just stfu already. the usa should be banned from international sports, they 're pontificating, privilaged arse 's",women,,,,Her,,not-referring,,,2,2,2
118,98,"@ani_chakravarty @aninewsup her private parts were burned/ mutilated for this purpose only, so that rape can 't be proved. even if rape can 't be proved, gouging out of eyes, chopping off of hands should not be talked about, right? muslims might get scared, secularism will be destroyed?",women,,,,her,,not-referring,,,2,2,2
118,114,@walshfreedom @tuckercarlson when have we not done that kid? this somilian gal and her brusband are doing quite nicely. paying little in taxes and mama 's in the congress. ever consider you are the white supremacist?,women,,,,"gal, her",,not-referring,,,3,3,2
118,146,,"men, women",,,,"wife, her. man",,not-referring,,,3,3,2
118,180,I don 't think that pussy 's got the biochemical certification to be doing masculinity QC like that. His t- count hovers around his age.,"men, yes",Yes,,,"His, t-word",,not-referring,,,1,1,2
118,197,"masturbate, have premarital sex, it 's pretty easy to sin without being a complete toolbag.",,,not-referring,,,,not-referring,,,2,2,2
118,250,"labor mp naz shah a muzrat supports rape, wants the victims to shut their mouths so her fellow muzrats can go on raping as they please",women,,,,Her,,not-referring,,,1,1,2
118,33,i expect niglets first then divorce bitch gonna get royal paid,women,,,,bitch,,not-referring,,,1,1,2
67,242,"I said i would never fly again since the TSA. There are 2 reasons i wouyld fly today. My mom on her death bed or after killary is tried, convicted and publicly hung.",,,not-referring,,,,not-referring,,,1,2,1
67,22,"@candida navedo you are a closet racist, deal with it.",,,not-referring,,,,not-referring,,,1,2,1
67,213,"If you 're referring to Youcis, you 're not the only one viscerally repulsed by her art. Apparently she 's a mischling raised by a single parent, which has me wondering about the biosocial aspects of inherited degeneracy. Really gross stuff.",,,not-referring,,,,not-referring,,,1,2,1
67,203,"i really hate religion because they make it look like it 's really hard to mind your business, you go out of way to follow a sex page just to complain about the page being sexual. can never make sense url",,,not-referring,,,,unclear,I dont get this analogy religion to sex page - maybe there is somethin sexual about it,,3,2,1
67,153,"This magazine cover reads like a parody issue. 'Is Success An Illness?', 'The Other Lover: Why I Vetted My Wife 's Affair' and, of course, the body positivity model... In 10 or 15 years when she starts having health issues, she 'll expect someone else to pay for her bad choices.",,,not-referring,,,,not-referring,,,2,2,1
67,102,"Fucking joke she knew what he was up to she maybe never loaded the magazines but she fucking knew he was going to do something but kept her mouth shut just like the rest of them ""Never seen anyfing¬† ma lord"" ""Didn 't know why he went out with his guns strapped to his body, ma lord""",,,unclear,"it maybe can call all women with ""rest of them"" but for me it is unclear if that post is about specific gender.",,,not-referring,,,1,3,1
67,99,"maxine waters is not insane, she 's a hateful old bitch. maxine needs her grill fired up.",women,,,,old bitch,,not-referring,,,1,1,1
67,161,"i wonder how many coaching sessions she had. and I 'm guessing that she had those nails on her when she came here, right? what fucking bullshit. completely manufactured horseshit for libturds who are too fucking stupid to think for themselves.",,,unclear,"""those nails"" maybe have a gender reference to women saying that she more care about her nails than other things.",,,not-referring,,,1,3,1
67,121,"fuck off, you limey suckin', kangaroo screwin', nigger, lovin' outback homo",,,not-referring,,,homosexual,,,outback homo,1,1,1
67,5,"us embassy in delhi: #sushmaswaraj was a steadfast advocate for her compatriots. as external affairs minister, she was a key partner in strengthening us- india bilateral relationship, most prominently during the inaugural 2+ 2 ministerial dialogue in september 2018. url",,,not-referring,,,,not-referring,,,2,2,1
67,148,in time my friend in time they do already support the acid in my moslem wife face libtards hollywood sucks,,,unclear,"moslem wife face hollywood sucks - seems like insult to women, im not sure",,,not-referring,,,1,3,1
67,231,the worst of the worst transgender fag nigger now if it was also a kike we hit the trifecta,"men, yes",Yes,unclear,,worst transgender,homosexual,,,fag,1,1,1
67,113,a negress shoplifter crams a bottle of brandy up her vagina while her son watches,women,,,,negress shoplifter.,,not-referring,,,1,1,1
67,183,better suck my ass if you think I 'm going waste a body on a wasteless nigga mf this pussy exclusive,men,,,,wasteless nigga,heterosexual,,,this pussy exclusive,1,1,1
67,247,soon you will be thrown in jail for giving some rag head moslem bitch a funny look or not giving her your seat on the bus,women,,,,bitch. rag,,not-referring,,,1,1,1
67,242,"I said i would never fly again since the TSA. There are 2 reasons i wouyld fly today. My mom on her death bed or after killary is tried, convicted and publicly hung.",,,not-referring,,,,not-referring,,,3,2,2
67,22,"@candida navedo you are a closet racist, deal with it.",,,not-referring,,,other,,,"closet, racist,",1,1,2
67,213,"If you 're referring to Youcis, you 're not the only one viscerally repulsed by her art. Apparently she 's a mischling raised by a single parent, which has me wondering about the biosocial aspects of inherited degeneracy. Really gross stuff.",,,not-referring,,,,not-referring,,,1,2,2
67,203,"i really hate religion because they make it look like it 's really hard to mind your business, you go out of way to follow a sex page just to complain about the page being sexual. can never make sense url",,,not-referring,,,,unclear,i dont understand analogy in that comment - maybe it is something with sexuality tho,,1,2,2
67,153,"This magazine cover reads like a parody issue. 'Is Success An Illness?', 'The Other Lover: Why I Vetted My Wife 's Affair' and, of course, the body positivity model... In 10 or 15 years when she starts having health issues, she 'll expect someone else to pay for her bad choices.",,,not-referring,,,,not-referring,,,2,2,2
67,102,"Fucking joke she knew what he was up to she maybe never loaded the magazines but she fucking knew he was going to do something but kept her mouth shut just like the rest of them ""Never seen anyfing¬† ma lord"" ""Didn 't know why he went out with his guns strapped to his body, ma lord""",women,,,,"she fucking knew, like the rest of them",,not-referring,,,1,1,2
67,99,"maxine waters is not insane, she 's a hateful old bitch. maxine needs her grill fired up.",women,,,,hateful old bitch,,not-referring,,,1,1,2
67,161,"i wonder how many coaching sessions she had. and I 'm guessing that she had those nails on her when she came here, right? what fucking bullshit. completely manufactured horseshit for libturds who are too fucking stupid to think for themselves.",women,,,,nails,,not-referring,,,1,1,2
67,121,"fuck off, you limey suckin', kangaroo screwin', nigger, lovin' outback homo",,,not-referring,,,homosexual,,,outback. homo. kangaroo screwin.,1,1,2
67,5,"us embassy in delhi: #sushmaswaraj was a steadfast advocate for her compatriots. as external affairs minister, she was a key partner in strengthening us- india bilateral relationship, most prominently during the inaugural 2+ 2 ministerial dialogue in september 2018. url",,,not-referring,,,,not-referring,,,2,2,2
67,148,in time my friend in time they do already support the acid in my moslem wife face libtards hollywood sucks,women,,,,wife face,,not-referring,,,1,2,2
67,231,the worst of the worst transgender fag nigger now if it was also a kike we hit the trifecta,"men, yes",Yes,,,transgender,homosexual,,,fag,1,1,2
67,113,a negress shoplifter crams a bottle of brandy up her vagina while her son watches,women,,,,her vagina,heterosexual,,,crams.,1,1,2
67,183,better suck my ass if you think I 'm going waste a body on a wasteless nigga mf this pussy exclusive,men,,,,wasteless nigga,heterosexual,,,pussy.,1,1,2
67,247,soon you will be thrown in jail for giving some rag head moslem bitch a funny look or not giving her your seat on the bus,women,,,,bitch,,not-referring,,,1,1,2
66,126,I heard from three unnamed sources that said Omarosa was a demanding bitch on set. She claimed a head injury when a little piece of ceiling tile dropped on her head. She was in a construction area and had a hard hat on. The latter part is true as I watched that episode of the Apprentice.,women,,not-referring,,demanding bitch,,not-referring,,,1,1,1
66,209,yeah try bitch and i will shove an ar15 up your snow nigger ass,women,,,,bitch,,not-referring,,,1,2,1
66,68,How about a princess who survives an abortion. Like fairies pull her out of the medical waste tank and bring her back to life. So the whole movie she is a 12- week- old fetus in a pretty dress having adventures.,,,not-referring,,,,not-referring,,,2,2,1
66,35,i suspect she is busy with animation work she does not have any chink slaves to animate scenes for her afterall shit takes forever to do alone,,,not-referring,,,,not-referring,,,1,2,1
66,184,@444_anne @realdonaldtrump what 's your god have to do with that pussy groper? not a rhetorical question. your god is the pussy groping god? url,men,,,,Pussy groper,heterosexual,,,"Pussy groper, pussy groping god",1,2,1
66,60,"ministers like this are despicable human beings who prey on those who placed their trust in her as a minister! what kind of life does she think she/ family is going to have by destroying so many families? karma a bitch, who hits you back with a vengeance! url",,,not-referring,,,,not-referring,,,2,2,1
66,165,"2 cases actually Her parents lost TWO cases in the 1990 's in Maryland with Kavanaughs mother as presiding judge. 1994 case resulted in them having to pay $131, 000 (case #116471V) 1996 case resulted in their home being foreclosed upon. (case #156006V) No wonder she 's bitter enough to lie.",,,not-referring,,,,not-referring,,,2,2,1
66,230,"Welcome aboard Gen 'l! I got banned first time for reposting facial pictures of Erik Clanton to major media sites after his Antifa bandanna fell of. Said I was ""spamming"" and demanded my government ID. Fuck 'em- I sent the avatar you see now and told 'em I went ""Trans- species"". Tards have no sense of humor..","other, yes",Yes,,,Trans-species,,not-referring,,,1,1,1
66,36,"the rag on omar 's hesd is offensive to me. i have to adhere to dress codes depending where i go! her rag, a symbol of her evil religion should be worn in her mosque",,,not-referring,,,,not-referring,,,1,2,1
66,92,one must wonder how long she will do in jail on the taxpayers dime before they decide to toss her spic ass out as for the guy castrate him and jail him for life the prisoners in nevada will deal with the matter themselves tyvm,,,not-referring,,,,not-referring,,,1,2,1
66,71,sucks farts out of obese sheboons,,,not-referring,,,,not-referring,,,1,2,1
66,174,Yeah you 're still a stupid pussy who has a secret crush on the President. ¬†Nothing of value to offer.,women,,,,Stupid pussy,,not-referring,,,1,1,1
66,251,"Since my Twitter suspension- I 've employed an admin assistant to tweet on my behalf. She 's an apostate, an adulteress and probably secretly jewish. Say hello to Tawriya Muruna @tawriya1 on twitter. Give her a follow.",,,not-referring,,,,not-referring,,,1,2,1
66,143,megyn is a shame to usa she is typical msm vlad shamed her right back good nasty lil bitch ho,women,,,,"bitch, ho",,not-referring,,,1,1,1
66,75,interesting analogy the new world order globalists are jews trying to create hell on earth communism pedophilia homosexuality to bring forth their messiah mother goose of all fables now they label her as a successor of christ will they kill her like they killed christ,,,not-referring,,,homosexual,,,Pedophilia homosexuality,1,1,1
66,126,I heard from three unnamed sources that said Omarosa was a demanding bitch on set. She claimed a head injury when a little piece of ceiling tile dropped on her head. She was in a construction area and had a hard hat on. The latter part is true as I watched that episode of the Apprentice.,women,,,,"Her, she, bitch",,not-referring,,,1,1,2
66,209,yeah try bitch and i will shove an ar15 up your snow nigger ass,women,,,,Bitch,,not-referring,,,1,1,2
66,68,How about a princess who survives an abortion. Like fairies pull her out of the medical waste tank and bring her back to life. So the whole movie she is a 12- week- old fetus in a pretty dress having adventures.,women,,,,"Her, she, abortion",,not-referring,,,2,2,2
66,35,i suspect she is busy with animation work she does not have any chink slaves to animate scenes for her afterall shit takes forever to do alone,women,,,,"Her, she",,not-referring,,,1,2,2
66,184,@444_anne @realdonaldtrump what 's your god have to do with that pussy groper? not a rhetorical question. your god is the pussy groping god? url,men,,,,Pussy groper,heterosexual,,,Pussy groper,1,1,2
66,60,"ministers like this are despicable human beings who prey on those who placed their trust in her as a minister! what kind of life does she think she/ family is going to have by destroying so many families? karma a bitch, who hits you back with a vengeance! url",women,,,,"Her, she",,not-referring,,,2,2,2
66,165,"2 cases actually Her parents lost TWO cases in the 1990 's in Maryland with Kavanaughs mother as presiding judge. 1994 case resulted in them having to pay $131, 000 (case #116471V) 1996 case resulted in their home being foreclosed upon. (case #156006V) No wonder she 's bitter enough to lie.",women,,,,"Her, she",,not-referring,,,2,2,2
66,230,"Welcome aboard Gen 'l! I got banned first time for reposting facial pictures of Erik Clanton to major media sites after his Antifa bandanna fell of. Said I was ""spamming"" and demanded my government ID. Fuck 'em- I sent the avatar you see now and told 'em I went ""Trans- species"". Tards have no sense of humor..","other, yes",Yes,,,Trans-species,other,,,Trans-species,1,1,2
66,36,"the rag on omar 's hesd is offensive to me. i have to adhere to dress codes depending where i go! her rag, a symbol of her evil religion should be worn in her mosque",women,,,,Her,,not-referring,,,1,2,2
66,92,one must wonder how long she will do in jail on the taxpayers dime before they decide to toss her spic ass out as for the guy castrate him and jail him for life the prisoners in nevada will deal with the matter themselves tyvm,"men, women",,,,"She, her, guy, him",,not-referring,,,1,2,2
66,71,sucks farts out of obese sheboons,women,,,,Sheboons,,not-referring,,,1,1,2
66,174,Yeah you 're still a stupid pussy who has a secret crush on the President. ¬†Nothing of value to offer.,women,,,,Pussy,,not-referring,,,1,1,2
66,251,"Since my Twitter suspension- I 've employed an admin assistant to tweet on my behalf. She 's an apostate, an adulteress and probably secretly jewish. Say hello to Tawriya Muruna @tawriya1 on twitter. Give her a follow.",women,,,,"She, adulteress, her",,not-referring,,,1,1,2
66,143,megyn is a shame to usa she is typical msm vlad shamed her right back good nasty lil bitch ho,women,,,,"She, her, bitch, ho",,not-referring,,,1,1,2
66,75,interesting analogy the new world order globalists are jews trying to create hell on earth communism pedophilia homosexuality to bring forth their messiah mother goose of all fables now they label her as a successor of christ will they kill her like they killed christ,women,,,,Her,"homosexual, other",,,"Pedophilia, homosexuality",1,1,2
80,53,painkiller jones shut up bitch!!!! before those muslims you 're talking about find your ass and slice that throat of yours!!! faggot!,,,not-referring,,,homosexual,,,faggot,1,2,1
80,69,"do you see this? while we were all going crazy over trump and his stupid parade, this was actually happening!! a migrant lost her fetus while in border patrol custody on july 4 url",,,not-referring,,,,not-referring,,,2,2,1
80,85,"@timcast ok if ""send her back"" is disgusting then how about ""ship her back"" or ""fly her back"" or maybe ""throw her racist ass out"". yeah.... that last one sounds the best.",women,,,,her,,not-referring,,,2,2,1
80,117,no canadians wtf... you racist fuck go die in a hole... stupid bitch,,,not-referring,,,,not-referring,,,1,2,1
80,133,"i 'm not focusing on one over the other. this is a thread about the treatment of queer people in shariah law countries. i 'm just calling out peoples whataboutism. you are, though, because it 's not about the religion. but since you brought it up, one of these shitty religions has a vastly larger deathtoll than the other these days. so if the goal is saving lgbt lives, maybe we should be focusing more on one than the other. or focusing more on the region if it makes you feel better. yes, it would make me feel better for you to focus on the relevant independent variable here.",,,not-referring,,,"homosexual, bisexual, other",,,"lgbt, queer",1,2,1
80,166,dont you yell at me you motherfucker you licked the ceiling after cum seeped down from the floor above you because your parents were fucking upstairs you degenerate basement dwelling sperglord,,,not-referring,,,heterosexual,,,"cum, fucking",1,2,1
80,2,"fuck the queen, aborted that bitch in 1776",,,not-referring,,,,not-referring,,,1,2,1
80,20,i don 't lurk on the next nigga account. i barely look at the bitch I 'm fuccing on account y 'all be a different breed,,,unclear,heavy slang and misspellings,,,unclear,heavy slang and misspellings,,3,3,1
80,70,"@conway79 illhan omar was loves al qaeda hates the usa, her and cow farts cortez are both anti semitic bit like your labour party.",,,not-referring,,,,not-referring,,,1,2,1
80,86,a cm i always have great admiration and preveleged that i stayed during her chiefministership in delhi. she never lost the delhi election its the congress party who made her lose and then all the drama begins. rip shiela dixit,women,,,,"her, she",,not-referring,,,2,2,1
80,217,that pope is compromised and that baldy miget bastard higgins is a closet sodomite.... i wouldn 't listen to either of the bought and paid for dirty globalist pigs…,,,not-referring,,,,unclear,,,1,1,1
80,37,Melania looks like a Disney Princess in that yellow dress. I have to save her from the evil goblin monster Blonald Blumph. She deserves better than that scrub. She deserves Johnny.,,,not-referring,,,,not-referring,,,1,2,1
80,55,i am a veteran i got tired of dealing with faggots and killing sandniggers for jews fuck that,,,not-referring,,,homosexual,,,faggots,1,1,1
80,135,say what you will about nazi germany but it was definitely the most lgbt inclusive place in the middle east,"non-binary, other, yes",Yes,,,lgbt,"homosexual, bisexual, asexual, other",,,lgbt,1,2,1
80,202,"no educated muslim will ever object against barbarity of ""kill kafir"", and sexual behavior (72 virgins/ jihadi) of isis followers out of fear of being called a murtad. behind the mask @iamsaifrk is just a drug peddler, wants government money instead of castrating rapists. url",,,not-referring,,,,not-referring,,,1,2,1
